transaction_id,user_id,amount,timestamp,country,device,velocity,is_fraud
1092,1917,33.12,2025-01-04 19:00:00,UK,tablet,1,0
1093,4287,64.13,2025-01-04 19:05:00,UK,tablet,1,0
1094,1004,46.69,2025-01-04 19:10:00,DE,desktop,4,0
1095,4691,97.01,2025-01-04 19:15:00,UK,tablet,1,0
1096,3030,93.99,2025-01-04 19:20:00,NG,tablet,4,0
1097,1160,78.93,2025-01-04 19:25:00,NG,tablet,4,0
1098,4421,55.75,2025-01-04 19:30:00,BR,mobile,2,0
1099,4603,70.54,2025-01-04 19:35:00,US,tablet,1,0
1100,3353,57.96,2025-01-04 19:40:00,UK,mobile,3,0
1101,3959,55.69,2025-01-04 19:45:00,DE,desktop,2,0
1102,2016,110.53,2025-01-04 19:50:00,IN,mobile,1,0
1103,4565,159.9,2025-01-04 19:55:00,DE,mobile,1,0
1104,3807,92.86,2025-01-04 20:00:00,IN,tablet,1,0
1105,4632,100.79,2025-01-04 20:05:00,IN,desktop,3,0
1106,1066,91.38,2025-01-04 20:10:00,NG,tablet,2,0
1107,1032,134.35,2025-01-04 20:15:00,FR,desktop,2,0
1108,2692,47.84,2025-01-04 20:20:00,DE,tablet,1,0
1109,1898,7.64,2025-01-04 20:25:00,BR,desktop,1,0
1110,4568,66.55,2025-01-04 20:30:00,DE,tablet,4,0
1111,2939,140.3,2025-01-04 20:35:00,NG,desktop,3,0
1112,1205,98.57,2025-01-04 20:40:00,BR,mobile,4,0
1113,1120,141.72,2025-01-04 20:45:00,IN,desktop,3,0
1114,2553,121.92,2025-01-04 20:50:00,IN,mobile,2,0
1115,1276,81.71,2025-01-04 20:55:00,IN,desktop,3,0
1116,4149,60.62,2025-01-04 21:00:00,US,tablet,4,0
1117,4610,56.02,2025-01-04 21:05:00,IN,desktop,2,0
1118,2386,114.86,2025-01-04 21:10:00,IN,tablet,2,0
1119,2750,56.95,2025-01-04 21:15:00,US,mobile,3,0
1120,4274,89.69,2025-01-04 21:20:00,US,mobile,2,0
1121,4855,72.43,2025-01-04 21:25:00,BR,desktop,4,0
1122,3736,69.19,2025-01-04 21:30:00,FR,desktop,1,0
1123,3350,95.34,2025-01-04 21:35:00,IN,desktop,4,0
1124,2735,444.31,2025-01-04 21:40:00,NG,mobile,7,1
1125,3259,77.66,2025-01-04 21:45:00,FR,desktop,2,0
1126,1953,55.9,2025-01-04 21:50:00,NG,mobile,3,0
1127,4204,16.1,2025-01-04 21:55:00,BR,mobile,2,0
1128,2326,76.19,2025-01-04 22:00:00,UK,desktop,3,0
1129,3316,53.68,2025-01-04 22:05:00,IN,tablet,4,0
1130,4050,118.12,2025-01-04 22:10:00,BR,tablet,1,0
1131,3877,58.78,2025-01-04 22:15:00,IN,desktop,1,0
1132,1081,111.49,2025-01-04 22:20:00,DE,tablet,3,0
1133,3551,38.58,2025-01-04 22:25:00,IN,desktop,4,0
1134,4755,81.46,2025-01-04 22:30:00,UK,tablet,4,0
1135,3358,108.71,2025-01-04 22:35:00,UK,desktop,4,0
1136,4501,43.14,2025-01-04 22:40:00,DE,mobile,4,0
1137,1650,86.38,2025-01-04 22:45:00,UK,mobile,3,0
1138,1096,103.67,2025-01-04 22:50:00,UK,tablet,3,0
1139,1261,71.84,2025-01-04 22:55:00,BR,desktop,4,0
1140,3935,156.31,2025-01-04 23:00:00,NG,tablet,3,0
1141,2087,85.48,2025-01-04 23:05:00,IN,tablet,4,0
1142,1421,120.68,2025-01-04 23:10:00,BR,tablet,4,0
1143,2905,56.16,2025-01-04 23:15:00,US,tablet,3,0
1144,1240,110.1,2025-01-04 23:20:00,IN,desktop,2,0
1145,1568,61.16,2025-01-04 23:25:00,IN,tablet,2,0
1146,4749,54.22,2025-01-04 23:30:00,BR,desktop,1,0
1147,1080,114.27,2025-01-04 23:35:00,DE,desktop,3,0
1148,4227,48.27,2025-01-04 23:40:00,DE,desktop,2,0
1149,4973,78.77,2025-01-04 23:45:00,FR,tablet,1,0
1150,4170,91.7,2025-01-04 23:50:00,FR,tablet,3,0
1151,4506,56.83,2025-01-04 23:55:00,UK,desktop,1,0
1152,2813,64.28,2025-01-05 00:00:00,DE,mobile,3,0
1153,1476,42.28,2025-01-05 00:05:00,UK,tablet,1,0
1154,4668,42.24,2025-01-05 00:10:00,IN,tablet,2,0
1155,2567,49.73,2025-01-05 00:15:00,BR,mobile,2,0
1156,3839,88.58,2025-01-05 00:20:00,UK,tablet,1,0
1157,4357,67.13,2025-01-05 00:25:00,BR,mobile,3,0
1158,3422,88.3,2025-01-05 00:30:00,BR,mobile,1,0
1159,4924,101.96,2025-01-05 00:35:00,UK,desktop,1,0
1160,2765,102.1,2025-01-05 00:40:00,DE,mobile,4,0
1161,4937,62.99,2025-01-05 00:45:00,NG,mobile,4,0
1162,4633,31.28,2025-01-05 00:50:00,IN,desktop,4,0
1163,1807,84.85,2025-01-05 00:55:00,DE,tablet,4,0
1164,3367,87.31,2025-01-05 01:00:00,DE,desktop,3,0
1165,3089,66.23,2025-01-05 01:05:00,BR,desktop,4,0
1166,3140,87.48,2025-01-05 01:10:00,DE,desktop,2,0
1167,1027,92.64,2025-01-05 01:15:00,NG,mobile,2,0
1168,3568,185.56,2025-01-05 01:20:00,NG,mobile,9,1
1169,3502,140.45,2025-01-05 01:25:00,BR,desktop,4,0
1170,4816,92.11,2025-01-05 01:30:00,IN,desktop,3,0
1171,4852,79.27,2025-01-05 01:35:00,BR,mobile,1,0
1172,4865,91.17,2025-01-05 01:40:00,UK,mobile,2,0
1173,1855,56.3,2025-01-05 01:45:00,US,desktop,3,0
1174,3674,66.06,2025-01-05 01:50:00,DE,mobile,3,0
1175,3104,86.03,2025-01-05 01:55:00,FR,mobile,2,0
1176,4578,67.94,2025-01-05 02:00:00,UK,tablet,4,0
1177,1619,95.73,2025-01-05 02:05:00,DE,mobile,3,0
1178,2369,106.14,2025-01-05 02:10:00,NG,mobile,4,0
1179,3130,39.62,2025-01-05 02:15:00,UK,desktop,2,0
1180,4528,21.92,2025-01-05 02:20:00,UK,tablet,3,0
1181,1339,83.78,2025-01-05 02:25:00,IN,tablet,1,0
1182,1752,95.42,2025-01-05 02:30:00,US,mobile,4,0
1183,1835,85.39,2025-01-05 02:35:00,FR,desktop,1,0
1184,2073,101.71,2025-01-05 02:40:00,NG,desktop,1,0
1185,1706,100.02,2025-01-05 02:45:00,FR,mobile,3,0
1186,4879,92.29,2025-01-05 02:50:00,UK,desktop,3,0
1187,1403,72.76,2025-01-05 02:55:00,BR,tablet,3,0
1188,4860,51.01,2025-01-05 03:00:00,US,tablet,4,0
1189,3513,84.5,2025-01-05 03:05:00,FR,desktop,2,0
1190,4523,113.21,2025-01-05 03:10:00,US,tablet,4,0
1191,4842,76.39,2025-01-05 03:15:00,BR,mobile,2,0
1192,1689,87.59,2025-01-05 03:20:00,BR,tablet,2,0
1193,1013,78.1,2025-01-05 03:25:00,FR,mobile,3,0
1194,2921,63.94,2025-01-05 03:30:00,BR,desktop,4,0
1195,1711,77.28,2025-01-05 03:35:00,FR,tablet,2,0
1196,1586,73.34,2025-01-05 03:40:00,NG,mobile,4,0
1197,4058,92.65,2025-01-05 03:45:00,IN,mobile,1,0
1198,1302,95.39,2025-01-05 03:50:00,BR,mobile,2,0
1199,3708,72.21,2025-01-05 03:55:00,UK,mobile,3,0
1200,1069,106.66,2025-01-05 04:00:00,BR,desktop,4,0
1201,3689,64.2,2025-01-05 04:05:00,FR,desktop,3,0
1202,1764,91.02,2025-01-05 04:10:00,US,tablet,4,0
1203,3648,135.15,2025-01-05 04:15:00,NG,mobile,1,0
1204,4098,23.44,2025-01-05 04:20:00,UK,mobile,3,0
1205,4050,71.11,2025-01-05 04:25:00,NG,desktop,1,0
1206,1840,48.39,2025-01-05 04:30:00,FR,desktop,2,0
1207,4758,150.83,2025-01-05 04:35:00,BR,desktop,8,1
1208,2525,44.06,2025-01-05 04:40:00,FR,mobile,4,0
1209,4863,41.81,2025-01-05 04:45:00,NG,desktop,3,0
1210,4478,96.77,2025-01-05 04:50:00,UK,desktop,2,0
1211,4247,147.59,2025-01-05 04:55:00,DE,desktop,1,0
1212,3594,63.26,2025-01-05 05:00:00,DE,desktop,3,0
1213,2618,29.24,2025-01-05 05:05:00,IN,tablet,4,0
1214,2672,90.6,2025-01-05 05:10:00,BR,desktop,1,0
1215,2331,121.79,2025-01-05 05:15:00,UK,desktop,1,0
1216,3326,55.76,2025-01-05 05:20:00,US,tablet,4,0
1217,1474,58.54,2025-01-05 05:25:00,FR,mobile,1,0
1218,2722,85.45,2025-01-05 05:30:00,FR,desktop,1,0
1219,4704,131.27,2025-01-05 05:35:00,IN,mobile,4,0
1220,3467,64.46,2025-01-05 05:40:00,NG,desktop,2,0
1221,2527,87.23,2025-01-05 05:45:00,FR,desktop,4,0
1222,1437,46.39,2025-01-05 05:50:00,IN,tablet,3,0
1223,2183,76.7,2025-01-05 05:55:00,BR,desktop,2,0
1224,4477,69.53,2025-01-05 06:00:00,BR,tablet,1,0
1225,3556,69.35,2025-01-05 06:05:00,US,mobile,3,0
1226,1449,122.97,2025-01-05 06:10:00,UK,tablet,3,0
1227,2509,71.85,2025-01-05 06:15:00,DE,mobile,4,0
1228,2241,55.66,2025-01-05 06:20:00,US,desktop,4,0
1229,2742,91.66,2025-01-05 06:25:00,FR,mobile,2,0
1230,2869,53.12,2025-01-05 06:30:00,IN,tablet,3,0
1231,2101,52.07,2025-01-05 06:35:00,IN,desktop,3,0
1232,1023,107.21,2025-01-05 06:40:00,NG,desktop,2,0
1233,4047,73.54,2025-01-05 06:45:00,BR,desktop,1,0
1234,3713,83.19,2025-01-05 06:50:00,FR,desktop,3,0
1235,4188,65.91,2025-01-05 06:55:00,IN,desktop,4,0
1236,3023,74.45,2025-01-05 07:00:00,FR,desktop,1,0
1237,2461,32.22,2025-01-05 07:05:00,IN,desktop,1,0
1238,1285,148.89,2025-01-05 07:10:00,UK,mobile,2,0
1239,4723,64.8,2025-01-05 07:15:00,IN,mobile,3,0
1240,2154,41.36,2025-01-05 07:20:00,NG,mobile,1,0
1241,3098,1.06,2025-01-05 07:25:00,NG,mobile,1,0
1242,3542,114.77,2025-01-05 07:30:00,FR,tablet,1,0
1243,4283,83.63,2025-01-05 07:35:00,IN,tablet,2,0
1244,2712,88.94,2025-01-05 07:40:00,NG,desktop,1,0
1245,3146,88.66,2025-01-05 07:45:00,UK,desktop,2,0
1246,3709,8.47,2025-01-05 07:50:00,IN,desktop,4,0
1247,3488,36.77,2025-01-05 07:55:00,UK,desktop,2,0
1248,1425,64.75,2025-01-05 08:00:00,UK,desktop,1,0
1249,2219,417.17,2025-01-05 08:05:00,BR,tablet,5,1
1250,4629,53.41,2025-01-05 08:10:00,US,mobile,3,0
1251,1930,88.06,2025-01-05 08:15:00,NG,mobile,3,0
1252,4677,112.28,2025-01-05 08:20:00,DE,desktop,1,0
1253,4567,80.64,2025-01-05 08:25:00,NG,mobile,4,0
1254,4474,68.03,2025-01-05 08:30:00,US,tablet,1,0
1255,4028,257.69,2025-01-05 08:35:00,BR,mobile,8,1
1256,2214,90.32,2025-01-05 08:40:00,DE,mobile,1,0
1257,4382,103.07,2025-01-05 08:45:00,FR,tablet,4,0
1258,2601,44.05,2025-01-05 08:50:00,DE,desktop,2,0
1259,2302,110.88,2025-01-05 08:55:00,FR,tablet,3,0
1260,3044,104.32,2025-01-05 09:00:00,US,desktop,1,0
1261,1682,96.06,2025-01-05 09:05:00,BR,tablet,3,0
1262,1706,68.69,2025-01-05 09:10:00,IN,desktop,4,0
1263,4636,97.27,2025-01-05 09:15:00,US,desktop,2,0
1264,4534,97.64,2025-01-05 09:20:00,UK,desktop,1,0
1265,4822,112.57,2025-01-05 09:25:00,FR,mobile,3,0
1266,2632,113.96,2025-01-05 09:30:00,DE,desktop,1,0
1267,3499,145.97,2025-01-05 09:35:00,FR,mobile,1,0
1268,4448,29.77,2025-01-05 09:40:00,NG,desktop,1,0
1269,2307,53.11,2025-01-05 09:45:00,FR,desktop,3,0
1270,1946,133.46,2025-01-05 09:50:00,DE,mobile,2,0
1271,1351,48.04,2025-01-05 09:55:00,DE,tablet,2,0
1272,5000,86.97,2025-01-05 10:00:00,IN,mobile,2,0
1273,3543,107.41,2025-01-05 10:05:00,US,desktop,2,0
1274,3055,70.96,2025-01-05 10:10:00,FR,tablet,2,0
1275,2598,70.48,2025-01-05 10:15:00,FR,desktop,3,0
1276,2875,86.3,2025-01-05 10:20:00,UK,tablet,3,0
1277,2880,780.17,2025-01-05 10:25:00,BR,desktop,6,1
1278,2397,79.0,2025-01-05 10:30:00,FR,desktop,3,0
1279,3375,73.76,2025-01-05 10:35:00,BR,tablet,3,0
1280,2046,160.34,2025-01-05 10:40:00,DE,tablet,2,0
1281,4840,65.43,2025-01-05 10:45:00,NG,mobile,1,0
1282,3688,84.8,2025-01-05 10:50:00,US,desktop,3,0
1283,3505,49.17,2025-01-05 10:55:00,NG,desktop,1,0
1284,2683,105.66,2025-01-05 11:00:00,DE,mobile,4,0
1285,3379,118.62,2025-01-05 11:05:00,DE,desktop,1,0
1286,2865,60.61,2025-01-05 11:10:00,DE,tablet,3,0
1287,1895,133.26,2025-01-05 11:15:00,IN,desktop,1,0
1288,2097,51.68,2025-01-05 11:20:00,NG,tablet,2,0
1289,3051,47.16,2025-01-05 11:25:00,NG,tablet,2,0
1290,2596,121.77,2025-01-05 11:30:00,FR,tablet,3,0
1291,3851,72.5,2025-01-05 11:35:00,IN,mobile,3,0
1292,4297,25.42,2025-01-05 11:40:00,BR,desktop,4,0
1293,2830,59.2,2025-01-05 11:45:00,DE,desktop,4,0
1294,2647,497.84,2025-01-05 11:50:00,BR,mobile,6,1
1295,2055,30.13,2025-01-05 11:55:00,BR,desktop,4,0
1296,3179,93.46,2025-01-05 12:00:00,FR,desktop,1,0
1297,4674,49.11,2025-01-05 12:05:00,FR,mobile,4,0
1298,1071,86.83,2025-01-05 12:10:00,BR,desktop,2,0
1299,1390,16.52,2025-01-05 12:15:00,DE,desktop,4,0
1300,1859,93.09,2025-01-05 12:20:00,US,mobile,1,0
1301,1186,119.79,2025-01-05 12:25:00,BR,mobile,2,0
1302,4831,83.21,2025-01-05 12:30:00,NG,desktop,4,0
1303,2171,115.9,2025-01-05 12:35:00,DE,tablet,4,0
1304,4524,125.44,2025-01-05 12:40:00,BR,tablet,3,0
1305,4331,141.07,2025-01-05 12:45:00,US,desktop,4,0
1306,2921,46.56,2025-01-05 12:50:00,BR,tablet,2,0
1307,4047,82.93,2025-01-05 12:55:00,BR,desktop,3,0
1308,2947,26.98,2025-01-05 13:00:00,FR,desktop,2,0
1309,3102,36.47,2025-01-05 13:05:00,BR,tablet,3,0
1310,1180,78.78,2025-01-05 13:10:00,DE,tablet,2,0
1311,1173,44.64,2025-01-05 13:15:00,NG,tablet,1,0
1312,2341,67.59,2025-01-05 13:20:00,DE,desktop,4,0
1313,3486,112.13,2025-01-05 13:25:00,IN,desktop,1,0
1314,4580,1.29,2025-01-05 13:30:00,FR,tablet,2,0
1315,3635,43.38,2025-01-05 13:35:00,DE,desktop,4,0
1316,2454,54.14,2025-01-05 13:40:00,FR,desktop,3,0
1317,3913,82.85,2025-01-05 13:45:00,DE,desktop,3,0
1318,1556,79.45,2025-01-05 13:50:00,US,tablet,1,0
1319,3885,91.92,2025-01-05 13:55:00,US,mobile,2,0
1320,2598,64.51,2025-01-05 14:00:00,BR,mobile,3,0
1321,3623,59.7,2025-01-05 14:05:00,BR,mobile,3,0
1322,1846,111.87,2025-01-05 14:10:00,FR,mobile,1,0
1323,4127,65.98,2025-01-05 14:15:00,IN,desktop,3,0
1324,4364,80.91,2025-01-05 14:20:00,NG,desktop,3,0
1325,1174,40.34,2025-01-05 14:25:00,US,desktop,4,0
1326,4944,99.05,2025-01-05 14:30:00,FR,mobile,4,0
1327,1760,64.74,2025-01-05 14:35:00,IN,tablet,3,0
1328,1382,88.8,2025-01-05 14:40:00,FR,desktop,1,0
1329,2045,44.51,2025-01-05 14:45:00,UK,mobile,3,0
1330,4806,89.73,2025-01-05 14:50:00,NG,mobile,4,0
1331,4084,69.26,2025-01-05 14:55:00,IN,desktop,3,0
1332,4603,101.31,2025-01-05 15:00:00,UK,desktop,2,0
1333,2034,105.65,2025-01-05 15:05:00,NG,desktop,4,0
1334,3745,111.96,2025-01-05 15:10:00,IN,mobile,3,0
1335,4423,60.97,2025-01-05 15:15:00,NG,desktop,1,0
1336,1257,59.18,2025-01-05 15:20:00,NG,mobile,1,0
1337,2197,93.65,2025-01-05 15:25:00,DE,mobile,1,0
1338,4714,95.71,2025-01-05 15:30:00,IN,tablet,3,0
1339,2133,88.14,2025-01-05 15:35:00,UK,mobile,4,0
1340,1246,129.93,2025-01-05 15:40:00,IN,mobile,2,0
1341,3380,126.86,2025-01-05 15:45:00,BR,tablet,1,0
1342,2637,63.64,2025-01-05 15:50:00,BR,desktop,2,0
1343,2587,78.53,2025-01-05 15:55:00,DE,tablet,3,0
1344,4240,59.64,2025-01-05 16:00:00,FR,tablet,4,0
1345,1280,82.27,2025-01-05 16:05:00,BR,tablet,4,0
1346,3621,64.29,2025-01-05 16:10:00,FR,desktop,2,0
1347,2021,78.88,2025-01-05 16:15:00,US,mobile,1,0
1348,1679,80.56,2025-01-05 16:20:00,NG,desktop,4,0
1349,2625,99.61,2025-01-05 16:25:00,FR,tablet,4,0
1350,2300,78.44,2025-01-05 16:30:00,NG,mobile,3,0
1351,4434,129.25,2025-01-05 16:35:00,FR,mobile,2,0
1352,4990,177.64,2025-01-05 16:40:00,FR,desktop,2,0
1353,1489,42.67,2025-01-05 16:45:00,IN,mobile,4,0
1354,2417,142.47,2025-01-05 16:50:00,BR,desktop,4,0
1355,3821,45.28,2025-01-05 16:55:00,BR,tablet,1,0
1356,3365,120.88,2025-01-05 17:00:00,UK,tablet,1,0
1357,3933,55.05,2025-01-05 17:05:00,US,mobile,2,0
1358,1320,14.01,2025-01-05 17:10:00,DE,desktop,3,0
1359,1276,28.63,2025-01-05 17:15:00,US,tablet,3,0
1360,4073,118.42,2025-01-05 17:20:00,US,mobile,3,0
1361,4049,91.46,2025-01-05 17:25:00,US,tablet,4,0
1362,4145,49.3,2025-01-05 17:30:00,NG,mobile,3,0
1363,4414,56.17,2025-01-05 17:35:00,FR,tablet,2,0
1364,3268,106.56,2025-01-05 17:40:00,US,desktop,2,0
1365,2381,103.67,2025-01-05 17:45:00,BR,tablet,1,0
1366,4650,147.19,2025-01-05 17:50:00,US,mobile,1,0
1367,4081,93.8,2025-01-05 17:55:00,US,mobile,4,0
1368,3454,64.15,2025-01-05 18:00:00,NG,desktop,3,0
1369,3272,110.42,2025-01-05 18:05:00,IN,desktop,4,0
1370,1158,123.41,2025-01-05 18:10:00,US,mobile,3,0
1371,1632,84.23,2025-01-05 18:15:00,UK,desktop,3,0
1372,4556,76.29,2025-01-05 18:20:00,NG,tablet,1,0
1373,2172,69.31,2025-01-05 18:25:00,DE,mobile,1,0
1374,3698,85.42,2025-01-05 18:30:00,IN,mobile,3,0
1375,3269,84.36,2025-01-05 18:35:00,IN,desktop,2,0
1376,2496,73.32,2025-01-05 18:40:00,NG,tablet,2,0
1377,3392,53.82,2025-01-05 18:45:00,BR,tablet,2,0
1378,4936,108.86,2025-01-05 18:50:00,UK,desktop,3,0
1379,3769,46.18,2025-01-05 18:55:00,DE,tablet,2,0
1380,4626,94.11,2025-01-05 19:00:00,US,mobile,2,0
1381,4936,24.32,2025-01-05 19:05:00,DE,desktop,4,0
1382,2469,131.75,2025-01-05 19:10:00,BR,desktop,1,0
1383,3752,100.16,2025-01-05 19:15:00,DE,mobile,1,0
1384,2340,58.52,2025-01-05 19:20:00,FR,desktop,2,0
1385,3703,90.08,2025-01-05 19:25:00,UK,tablet,2,0
1386,4405,75.91,2025-01-05 19:30:00,UK,tablet,2,0
1387,4451,31.46,2025-01-05 19:35:00,FR,tablet,2,0
1388,4374,109.44,2025-01-05 19:40:00,NG,mobile,3,0
1389,1475,117.07,2025-01-05 19:45:00,UK,desktop,4,0
1390,1155,71.63,2025-01-05 19:50:00,DE,desktop,3,0
1391,3612,110.83,2025-01-05 19:55:00,BR,tablet,2,0
1392,3186,65.92,2025-01-05 20:00:00,FR,mobile,2,0
1393,4884,59.07,2025-01-05 20:05:00,US,tablet,1,0
1394,2404,114.51,2025-01-05 20:10:00,DE,mobile,1,0
1395,3912,88.4,2025-01-05 20:15:00,FR,tablet,1,0
1396,4698,67.81,2025-01-05 20:20:00,BR,tablet,1,0
1397,2307,38.51,2025-01-05 20:25:00,UK,desktop,2,0
1398,4137,97.94,2025-01-05 20:30:00,NG,mobile,4,0
1399,2029,54.52,2025-01-05 20:35:00,IN,mobile,2,0
1400,2111,119.02,2025-01-05 20:40:00,IN,mobile,2,0
1401,3471,74.41,2025-01-05 20:45:00,UK,mobile,4,0
1402,3441,92.76,2025-01-05 20:50:00,IN,mobile,2,0
1403,4847,146.56,2025-01-05 20:55:00,FR,tablet,4,0
1404,4644,56.99,2025-01-05 21:00:00,FR,tablet,3,0
1405,1996,48.98,2025-01-05 21:05:00,US,mobile,2,0
1406,2509,49.78,2025-01-05 21:10:00,FR,mobile,3,0
1407,1167,85.03,2025-01-05 21:15:00,UK,mobile,3,0
1408,3987,59.14,2025-01-05 21:20:00,BR,mobile,3,0
1409,3430,126.71,2025-01-05 21:25:00,FR,tablet,2,0
1410,4552,51.07,2025-01-05 21:30:00,US,desktop,1,0
1411,4236,108.08,2025-01-05 21:35:00,IN,desktop,3,0
1412,4661,101.2,2025-01-05 21:40:00,FR,desktop,2,0
1413,1520,107.91,2025-01-05 21:45:00,US,tablet,2,0
1414,3946,85.69,2025-01-05 21:50:00,UK,desktop,4,0
1415,4335,107.05,2025-01-05 21:55:00,IN,desktop,1,0
1416,2484,94.39,2025-01-05 22:00:00,DE,tablet,4,0
1417,3475,74.78,2025-01-05 22:05:00,FR,desktop,1,0
1418,4480,85.55,2025-01-05 22:10:00,NG,desktop,2,0
1419,2750,48.41,2025-01-05 22:15:00,IN,desktop,4,0
1420,4855,105.76,2025-01-05 22:20:00,US,tablet,3,0
1421,2284,84.54,2025-01-05 22:25:00,BR,tablet,1,0
1422,3348,23.61,2025-01-05 22:30:00,FR,tablet,4,0
1423,2366,44.33,2025-01-05 22:35:00,US,tablet,4,0
1424,2766,57.52,2025-01-05 22:40:00,BR,mobile,3,0
1425,3159,90.25,2025-01-05 22:45:00,NG,tablet,2,0
1426,2811,102.14,2025-01-05 22:50:00,IN,desktop,1,0
1427,4707,83.33,2025-01-05 22:55:00,BR,mobile,4,0
1428,1510,54.73,2025-01-05 23:00:00,FR,desktop,1,0
1429,1391,92.31,2025-01-05 23:05:00,FR,mobile,1,0
1430,2393,74.94,2025-01-05 23:10:00,DE,tablet,4,0
1431,3678,85.98,2025-01-05 23:15:00,DE,desktop,4,0
1432,4713,91.47,2025-01-05 23:20:00,US,mobile,1,0
1433,3920,55.88,2025-01-05 23:25:00,NG,mobile,2,0
1434,3317,74.44,2025-01-05 23:30:00,FR,tablet,3,0
1435,3816,27.77,2025-01-05 23:35:00,BR,mobile,4,0
1436,4178,7.24,2025-01-05 23:40:00,DE,tablet,4,0
1437,4654,79.09,2025-01-05 23:45:00,DE,desktop,1,0
1438,1813,50.11,2025-01-05 23:50:00,NG,desktop,4,0
1439,4436,78.15,2025-01-05 23:55:00,NG,tablet,2,0
1440,4391,71.41,2025-01-06 00:00:00,IN,tablet,1,0
1441,1989,89.82,2025-01-06 00:05:00,DE,tablet,1,0
1442,1681,128.65,2025-01-06 00:10:00,FR,mobile,1,0
1443,4616,61.35,2025-01-06 00:15:00,NG,desktop,1,0
1444,4590,91.77,2025-01-06 00:20:00,NG,desktop,2,0
1445,4266,532.88,2025-01-06 00:25:00,NG,desktop,9,1
1446,2653,77.05,2025-01-06 00:30:00,US,tablet,4,0
1447,3188,66.98,2025-01-06 00:35:00,NG,mobile,3,0
1448,1824,91.17,2025-01-06 00:40:00,BR,desktop,2,0
1449,2843,62.38,2025-01-06 00:45:00,UK,mobile,4,0
1450,1355,84.15,2025-01-06 00:50:00,DE,mobile,2,0
1451,1703,69.8,2025-01-06 00:55:00,BR,tablet,2,0
1452,3207,228.78,2025-01-06 01:00:00,NG,mobile,5,1
1453,4941,84.63,2025-01-06 01:05:00,FR,mobile,1,0
1454,4841,81.23,2025-01-06 01:10:00,FR,tablet,4,0
1455,1216,49.93,2025-01-06 01:15:00,DE,desktop,3,0
1456,1356,34.24,2025-01-06 01:20:00,NG,mobile,2,0
1457,1192,45.99,2025-01-06 01:25:00,FR,tablet,1,0
1458,1200,73.14,2025-01-06 01:30:00,NG,tablet,1,0
1459,2919,50.17,2025-01-06 01:35:00,NG,mobile,3,0
1460,1954,103.37,2025-01-06 01:40:00,DE,desktop,2,0
1461,4277,7.7,2025-01-06 01:45:00,NG,tablet,4,0
1462,2759,79.42,2025-01-06 01:50:00,UK,mobile,4,0
1463,4428,72.11,2025-01-06 01:55:00,NG,desktop,2,0
1464,3500,140.54,2025-01-06 02:00:00,FR,desktop,4,0
1465,3128,86.49,2025-01-06 02:05:00,US,tablet,3,0
1466,3534,101.46,2025-01-06 02:10:00,US,desktop,4,0
1467,3486,101.55,2025-01-06 02:15:00,IN,tablet,4,0
1468,1656,72.87,2025-01-06 02:20:00,IN,mobile,2,0
1469,3552,85.77,2025-01-06 02:25:00,IN,desktop,3,0
1470,1839,83.06,2025-01-06 02:30:00,US,tablet,4,0
1471,3594,126.47,2025-01-06 02:35:00,NG,mobile,1,0
1472,1982,109.66,2025-01-06 02:40:00,BR,mobile,3,0
1473,4367,39.46,2025-01-06 02:45:00,NG,desktop,4,0
1474,2109,85.2,2025-01-06 02:50:00,US,tablet,1,0
1475,2510,87.32,2025-01-06 02:55:00,NG,mobile,4,0
1476,2242,11.8,2025-01-06 03:00:00,US,desktop,4,0
1477,2608,51.91,2025-01-06 03:05:00,NG,desktop,4,0
1478,2682,76.9,2025-01-06 03:10:00,BR,mobile,3,0
1479,4874,30.7,2025-01-06 03:15:00,IN,tablet,4,0
1480,4795,59.15,2025-01-06 03:20:00,US,desktop,2,0
1481,2240,78.76,2025-01-06 03:25:00,DE,tablet,4,0
1482,4497,80.63,2025-01-06 03:30:00,NG,mobile,3,0
1483,3677,86.92,2025-01-06 03:35:00,UK,mobile,4,0
1484,1389,73.83,2025-01-06 03:40:00,NG,tablet,3,0
1485,3532,60.5,2025-01-06 03:45:00,BR,desktop,2,0
1486,2261,380.95,2025-01-06 03:50:00,NG,desktop,7,1
1487,1083,70.47,2025-01-06 03:55:00,NG,desktop,1,0
1488,1057,537.92,2025-01-06 04:00:00,NG,tablet,7,1
1489,1198,81.82,2025-01-06 04:05:00,BR,desktop,1,0
1490,1043,99.16,2025-01-06 04:10:00,IN,desktop,4,0
1491,4122,72.9,2025-01-06 04:15:00,US,tablet,2,0
1492,3863,109.62,2025-01-06 04:20:00,BR,desktop,1,0
1493,1706,77.72,2025-01-06 04:25:00,FR,tablet,2,0
1494,3228,47.33,2025-01-06 04:30:00,BR,desktop,2,0
1495,1832,75.33,2025-01-06 04:35:00,FR,mobile,2,0
1496,3156,31.77,2025-01-06 04:40:00,US,desktop,1,0
1497,4280,85.54,2025-01-06 04:45:00,FR,desktop,2,0
1498,4728,64.1,2025-01-06 04:50:00,IN,mobile,2,0
1499,4871,86.74,2025-01-06 04:55:00,DE,desktop,2,0
1500,2290,74.59,2025-01-06 05:00:00,BR,desktop,2,0
1501,3733,121.19,2025-01-06 05:05:00,DE,tablet,2,0
1502,2142,63.09,2025-01-06 05:10:00,DE,desktop,2,0
1503,1196,77.51,2025-01-06 05:15:00,IN,mobile,2,0
