transaction_id,user_id,amount,timestamp,country,device,velocity,is_fraud
1824,3423,128.92,2025-01-07 08:00:00,US,mobile,3,0
1825,3824,152.59,2025-01-07 08:05:00,BR,desktop,2,0
1826,3934,55.61,2025-01-07 08:10:00,UK,desktop,2,0
1827,1958,102.02,2025-01-07 08:15:00,US,tablet,1,0
1828,1769,75.62,2025-01-07 08:20:00,FR,tablet,2,0
1829,2904,118.71,2025-01-07 08:25:00,UK,desktop,1,0
1830,3730,111.18,2025-01-07 08:30:00,US,tablet,2,0
1831,4657,94.9,2025-01-07 08:35:00,IN,tablet,3,0
1832,3804,98.42,2025-01-07 08:40:00,NG,desktop,4,0
1833,2077,95.85,2025-01-07 08:45:00,BR,mobile,3,0
1834,2850,102.18,2025-01-07 08:50:00,NG,tablet,1,0
1835,4010,104.49,2025-01-07 08:55:00,FR,desktop,4,0
1836,3051,74.32,2025-01-07 09:00:00,UK,desktop,2,0
1837,1822,35.38,2025-01-07 09:05:00,UK,tablet,2,0
1838,4701,108.06,2025-01-07 09:10:00,DE,mobile,3,0
1839,4754,73.88,2025-01-07 09:15:00,BR,mobile,1,0
1840,3790,109.4,2025-01-07 09:20:00,IN,tablet,4,0
1841,1321,90.68,2025-01-07 09:25:00,IN,desktop,2,0
1842,1737,39.27,2025-01-07 09:30:00,DE,tablet,4,0
1843,4997,70.32,2025-01-07 09:35:00,UK,mobile,4,0
1844,1227,66.82,2025-01-07 09:40:00,UK,desktop,1,0
1845,3784,128.99,2025-01-07 09:45:00,DE,mobile,2,0
1846,1098,87.02,2025-01-07 09:50:00,NG,mobile,1,0
1847,4971,68.52,2025-01-07 09:55:00,UK,desktop,2,0
1848,1871,153.48,2025-01-07 10:00:00,IN,desktop,4,0
1849,2462,176.8,2025-01-07 10:05:00,BR,desktop,7,1
1850,2309,78.82,2025-01-07 10:10:00,BR,mobile,3,0
1851,2186,75.97,2025-01-07 10:15:00,US,mobile,2,0
1852,4083,25.64,2025-01-07 10:20:00,NG,desktop,4,0
1853,3669,99.22,2025-01-07 10:25:00,NG,desktop,1,0
1854,3351,98.66,2025-01-07 10:30:00,BR,mobile,4,0
1855,2344,119.87,2025-01-07 10:35:00,FR,mobile,4,0
1856,2197,112.14,2025-01-07 10:40:00,US,mobile,4,0
1857,2369,140.6,2025-01-07 10:45:00,DE,tablet,1,0
1858,3337,87.48,2025-01-07 10:50:00,DE,mobile,1,0
1859,1362,111.35,2025-01-07 10:55:00,NG,desktop,4,0
1860,3402,133.06,2025-01-07 11:00:00,IN,desktop,3,0
1861,2781,65.24,2025-01-07 11:05:00,DE,desktop,1,0
1862,2304,95.0,2025-01-07 11:10:00,UK,tablet,4,0
1863,2590,38.02,2025-01-07 11:15:00,BR,mobile,3,0
1864,4627,73.81,2025-01-07 11:20:00,UK,tablet,1,0
1865,1701,96.81,2025-01-07 11:25:00,NG,mobile,3,0
1866,1208,98.77,2025-01-07 11:30:00,US,tablet,1,0
1867,4344,106.56,2025-01-07 11:35:00,UK,mobile,2,0
1868,3763,78.02,2025-01-07 11:40:00,IN,mobile,2,0
1869,3805,60.41,2025-01-07 11:45:00,FR,desktop,3,0
1870,4931,278.55,2025-01-07 11:50:00,BR,desktop,8,1
1871,3914,124.45,2025-01-07 11:55:00,FR,mobile,1,0
1872,2844,419.04,2025-01-07 12:00:00,BR,desktop,6,1
1873,3175,65.41,2025-01-07 12:05:00,UK,desktop,2,0
1874,1573,92.12,2025-01-07 12:10:00,IN,tablet,4,0
1875,1807,49.34,2025-01-07 12:15:00,FR,tablet,1,0
1876,2339,96.89,2025-01-07 12:20:00,UK,desktop,2,0
1877,2609,53.61,2025-01-07 12:25:00,UK,desktop,2,0
1878,2073,108.58,2025-01-07 12:30:00,US,tablet,2,0
1879,2294,94.21,2025-01-07 12:35:00,NG,tablet,2,0
1880,4291,126.62,2025-01-07 12:40:00,US,mobile,4,0
1881,3350,105.62,2025-01-07 12:45:00,FR,tablet,4,0
1882,3178,50.59,2025-01-07 12:50:00,BR,tablet,2,0
1883,4301,171.86,2025-01-07 12:55:00,US,desktop,1,0
1884,3725,87.24,2025-01-07 13:00:00,IN,mobile,2,0
1885,1760,262.08,2025-01-07 13:05:00,BR,tablet,6,1
1886,4280,67.42,2025-01-07 13:10:00,IN,tablet,3,0
1887,1267,446.79,2025-01-07 13:15:00,BR,mobile,9,1
1888,2106,55.78,2025-01-07 13:20:00,DE,tablet,4,0
1889,3235,75.53,2025-01-07 13:25:00,IN,mobile,4,0
1890,2373,46.08,2025-01-07 13:30:00,FR,tablet,1,0
1891,2887,98.68,2025-01-07 13:35:00,NG,tablet,3,0
1892,3605,75.01,2025-01-07 13:40:00,IN,tablet,1,0
1893,3586,86.36,2025-01-07 13:45:00,BR,mobile,3,0
1894,1072,106.86,2025-01-07 13:50:00,IN,mobile,3,0
1895,4659,61.05,2025-01-07 13:55:00,US,tablet,3,0
1896,1915,88.66,2025-01-07 14:00:00,DE,mobile,4,0
1897,1431,82.24,2025-01-07 14:05:00,FR,desktop,3,0
1898,2238,64.51,2025-01-07 14:10:00,DE,tablet,3,0
1899,4658,74.11,2025-01-07 14:15:00,UK,desktop,4,0
1900,2957,90.29,2025-01-07 14:20:00,BR,tablet,2,0
1901,1852,89.25,2025-01-07 14:25:00,FR,desktop,1,0
1902,2786,73.82,2025-01-07 14:30:00,UK,mobile,2,0
1903,3254,57.6,2025-01-07 14:35:00,DE,tablet,3,0
1904,1009,60.21,2025-01-07 14:40:00,IN,tablet,4,0
1905,1657,58.85,2025-01-07 14:45:00,US,tablet,2,0
1906,1768,65.27,2025-01-07 14:50:00,UK,mobile,4,0
1907,3548,71.45,2025-01-07 14:55:00,FR,desktop,3,0
1908,3700,28.93,2025-01-07 15:00:00,BR,mobile,4,0
1909,4352,66.12,2025-01-07 15:05:00,FR,tablet,3,0
1910,2792,134.41,2025-01-07 15:10:00,NG,tablet,6,1
1911,1435,48.74,2025-01-07 15:15:00,BR,tablet,3,0
1912,2530,37.55,2025-01-07 15:20:00,DE,tablet,1,0
1913,4453,41.0,2025-01-07 15:25:00,FR,desktop,4,0
1914,3058,85.98,2025-01-07 15:30:00,IN,desktop,2,0
1915,4247,88.6,2025-01-07 15:35:00,BR,mobile,3,0
1916,3794,105.53,2025-01-07 15:40:00,FR,mobile,2,0
1917,3568,125.02,2025-01-07 15:45:00,IN,tablet,1,0
1918,1170,125.36,2025-01-07 15:50:00,FR,tablet,4,0
1919,3495,76.52,2025-01-07 15:55:00,FR,mobile,2,0
1920,4714,83.49,2025-01-07 16:00:00,UK,mobile,1,0
1921,4174,76.97,2025-01-07 16:05:00,BR,tablet,3,0
1922,3120,78.78,2025-01-07 16:10:00,FR,tablet,3,0
1923,1419,85.68,2025-01-07 16:15:00,FR,desktop,2,0
1924,4958,54.08,2025-01-07 16:20:00,UK,desktop,2,0
1925,3419,38.5,2025-01-07 16:25:00,FR,desktop,1,0
1926,1632,98.9,2025-01-07 16:30:00,US,tablet,4,0
1927,4951,18.82,2025-01-07 16:35:00,IN,mobile,4,0
1928,2032,47.63,2025-01-07 16:40:00,FR,tablet,3,0
1929,4596,97.67,2025-01-07 16:45:00,DE,tablet,3,0
1930,3578,85.22,2025-01-07 16:50:00,US,desktop,4,0
1931,4456,48.83,2025-01-07 16:55:00,BR,mobile,1,0
1932,3499,3.7,2025-01-07 17:00:00,IN,mobile,1,0
1933,2092,139.61,2025-01-07 17:05:00,FR,mobile,3,0
1934,1825,135.28,2025-01-07 17:10:00,UK,desktop,4,0
1935,4032,97.61,2025-01-07 17:15:00,US,mobile,3,0
1936,1997,86.16,2025-01-07 17:20:00,IN,desktop,4,0
1937,3245,72.13,2025-01-07 17:25:00,US,tablet,3,0
1938,2407,58.58,2025-01-07 17:30:00,FR,tablet,4,0
1939,4451,130.71,2025-01-07 17:35:00,DE,mobile,2,0
1940,2559,81.29,2025-01-07 17:40:00,DE,mobile,1,0
1941,3124,120.34,2025-01-07 17:45:00,NG,mobile,1,0
1942,3450,112.93,2025-01-07 17:50:00,US,desktop,2,0
1943,3298,81.15,2025-01-07 17:55:00,FR,mobile,4,0
1944,1841,53.65,2025-01-07 18:00:00,IN,mobile,3,0
1945,3834,108.86,2025-01-07 18:05:00,DE,tablet,2,0
1946,4129,73.5,2025-01-07 18:10:00,DE,desktop,3,0
1947,2781,86.89,2025-01-07 18:15:00,UK,desktop,4,0
1948,1996,2.78,2025-01-07 18:20:00,NG,desktop,4,0
1949,4967,72.37,2025-01-07 18:25:00,DE,desktop,2,0
1950,3474,121.45,2025-01-07 18:30:00,US,tablet,3,0
1951,4399,136.19,2025-01-07 18:35:00,FR,mobile,4,0
1952,4969,117.39,2025-01-07 18:40:00,FR,tablet,4,0
1953,3238,63.14,2025-01-07 18:45:00,FR,mobile,3,0
1954,2104,117.15,2025-01-07 18:50:00,FR,mobile,1,0
1955,4768,53.69,2025-01-07 18:55:00,BR,tablet,3,0
1956,3457,154.38,2025-01-07 19:00:00,BR,desktop,3,0
1957,2293,148.02,2025-01-07 19:05:00,NG,tablet,2,0
1958,2164,100.1,2025-01-07 19:10:00,IN,mobile,2,0
1959,3182,120.97,2025-01-07 19:15:00,BR,mobile,2,0
1960,1458,75.58,2025-01-07 19:20:00,BR,tablet,1,0
1961,4621,64.02,2025-01-07 19:25:00,NG,mobile,2,0
1962,2962,91.57,2025-01-07 19:30:00,UK,mobile,1,0
1963,3705,30.04,2025-01-07 19:35:00,BR,tablet,1,0
1964,3380,50.01,2025-01-07 19:40:00,US,desktop,3,0
1965,1301,56.49,2025-01-07 19:45:00,UK,mobile,1,0
1966,3127,312.99,2025-01-07 19:50:00,BR,tablet,7,1
1967,2329,97.24,2025-01-07 19:55:00,NG,tablet,1,0
1968,1808,12.85,2025-01-07 20:00:00,IN,mobile,1,0
1969,2243,16.38,2025-01-07 20:05:00,IN,desktop,1,0
1970,1420,78.66,2025-01-07 20:10:00,BR,tablet,2,0
1971,3076,43.58,2025-01-07 20:15:00,DE,tablet,3,0
1972,4085,64.21,2025-01-07 20:20:00,UK,desktop,2,0
1973,1885,121.65,2025-01-07 20:25:00,FR,mobile,2,0
1974,3853,62.02,2025-01-07 20:30:00,US,tablet,4,0
1975,2783,46.7,2025-01-07 20:35:00,FR,mobile,3,0
1976,3181,103.05,2025-01-07 20:40:00,IN,desktop,2,0
1977,1130,86.46,2025-01-07 20:45:00,IN,mobile,4,0
1978,4630,60.48,2025-01-07 20:50:00,FR,mobile,4,0
1979,2691,80.06,2025-01-07 20:55:00,FR,tablet,2,0
1980,4519,17.48,2025-01-07 21:00:00,UK,desktop,2,0
1981,1467,131.74,2025-01-07 21:05:00,FR,tablet,3,0
1982,4976,33.41,2025-01-07 21:10:00,FR,tablet,3,0
1983,2300,70.96,2025-01-07 21:15:00,NG,tablet,4,0
1984,2897,62.91,2025-01-07 21:20:00,IN,mobile,1,0
1985,1831,89.89,2025-01-07 21:25:00,BR,mobile,4,0
1986,3040,55.56,2025-01-07 21:30:00,IN,tablet,1,0
1987,4612,63.61,2025-01-07 21:35:00,NG,tablet,3,0
1988,4625,66.5,2025-01-07 21:40:00,IN,tablet,3,0
1989,3566,117.71,2025-01-07 21:45:00,FR,mobile,3,0
1990,2776,89.75,2025-01-07 21:50:00,DE,desktop,4,0
1991,1441,66.61,2025-01-07 21:55:00,US,desktop,2,0
1992,2037,100.57,2025-01-07 22:00:00,UK,tablet,3,0
1993,2648,135.46,2025-01-07 22:05:00,US,mobile,4,0
1994,1682,60.8,2025-01-07 22:10:00,FR,tablet,1,0
1995,4289,75.01,2025-01-07 22:15:00,US,tablet,1,0
1996,2247,82.94,2025-01-07 22:20:00,IN,desktop,1,0
1997,1468,118.88,2025-01-07 22:25:00,UK,mobile,1,0
1998,2042,58.92,2025-01-07 22:30:00,IN,desktop,1,0
1999,1281,43.86,2025-01-07 22:35:00,US,mobile,1,0
2000,2710,82.75,2025-01-07 22:40:00,NG,tablet,3,0
2001,2751,87.57,2025-01-07 22:45:00,FR,desktop,3,0
2002,2134,100.85,2025-01-07 22:50:00,FR,desktop,3,0
2003,4508,36.13,2025-01-07 22:55:00,US,desktop,4,0
2004,2712,106.07,2025-01-07 23:00:00,UK,desktop,3,0
2005,4016,66.33,2025-01-07 23:05:00,IN,mobile,1,0
2006,2715,89.94,2025-01-07 23:10:00,BR,desktop,2,0
2007,4920,96.0,2025-01-07 23:15:00,US,tablet,1,0
2008,3923,106.28,2025-01-07 23:20:00,NG,desktop,2,0
2009,4750,124.18,2025-01-07 23:25:00,DE,tablet,3,0
2010,2083,47.35,2025-01-07 23:30:00,BR,desktop,4,0
2011,4506,41.62,2025-01-07 23:35:00,IN,mobile,4,0
2012,1832,184.13,2025-01-07 23:40:00,BR,desktop,5,1
2013,4970,68.23,2025-01-07 23:45:00,UK,tablet,3,0
2014,4047,38.35,2025-01-07 23:50:00,UK,desktop,3,0
2015,1021,73.48,2025-01-07 23:55:00,FR,desktop,1,0
2016,4758,103.93,2025-01-08 00:00:00,DE,tablet,3,0
2017,4785,50.39,2025-01-08 00:05:00,NG,mobile,4,0
2018,4906,60.67,2025-01-08 00:10:00,NG,tablet,3,0
2019,2752,20.15,2025-01-08 00:15:00,FR,tablet,2,0
2020,1278,40.59,2025-01-08 00:20:00,IN,desktop,3,0
2021,2282,105.61,2025-01-08 00:25:00,IN,desktop,3,0
2022,3363,60.53,2025-01-08 00:30:00,US,desktop,3,0
2023,1939,69.6,2025-01-08 00:35:00,FR,tablet,4,0
2024,3682,74.13,2025-01-08 00:40:00,FR,mobile,1,0
2025,1382,124.36,2025-01-08 00:45:00,UK,desktop,1,0
2026,1581,105.19,2025-01-08 00:50:00,UK,mobile,3,0
2027,2236,50.94,2025-01-08 00:55:00,FR,desktop,3,0
2028,1359,118.13,2025-01-08 01:00:00,US,tablet,4,0
2029,2597,58.79,2025-01-08 01:05:00,BR,desktop,3,0
2030,2132,61.15,2025-01-08 01:10:00,UK,tablet,2,0
2031,2638,70.35,2025-01-08 01:15:00,DE,desktop,1,0
2032,1248,84.43,2025-01-08 01:20:00,IN,tablet,1,0
2033,2479,82.31,2025-01-08 01:25:00,NG,mobile,1,0
2034,1061,86.8,2025-01-08 01:30:00,BR,tablet,1,0
2035,1242,87.65,2025-01-08 01:35:00,BR,mobile,2,0
2036,3185,49.09,2025-01-08 01:40:00,FR,mobile,1,0
2037,2337,78.86,2025-01-08 01:45:00,UK,tablet,3,0
2038,3077,103.27,2025-01-08 01:50:00,IN,mobile,4,0
2039,1921,121.16,2025-01-08 01:55:00,FR,mobile,1,0
2040,4088,31.92,2025-01-08 02:00:00,DE,tablet,3,0
2041,2952,43.53,2025-01-08 02:05:00,IN,tablet,4,0
2042,1422,52.63,2025-01-08 02:10:00,US,desktop,3,0
2043,1400,85.65,2025-01-08 02:15:00,BR,tablet,2,0
2044,2324,136.89,2025-01-08 02:20:00,NG,desktop,4,0
2045,3649,86.59,2025-01-08 02:25:00,BR,desktop,2,0
2046,3618,99.94,2025-01-08 02:30:00,DE,tablet,4,0
2047,3946,82.73,2025-01-08 02:35:00,FR,mobile,3,0
2048,1353,104.43,2025-01-08 02:40:00,DE,tablet,2,0
2049,1253,58.53,2025-01-08 02:45:00,US,tablet,1,0
2050,1794,73.73,2025-01-08 02:50:00,IN,tablet,3,0
2051,2194,60.78,2025-01-08 02:55:00,DE,tablet,1,0
2052,1496,37.26,2025-01-08 03:00:00,US,tablet,3,0
2053,2438,93.28,2025-01-08 03:05:00,UK,tablet,4,0
2054,1903,100.9,2025-01-08 03:10:00,BR,desktop,3,0
2055,4012,109.67,2025-01-08 03:15:00,US,tablet,2,0
2056,4282,69.09,2025-01-08 03:20:00,BR,mobile,3,0
2057,3364,94.32,2025-01-08 03:25:00,UK,desktop,2,0
2058,1173,100.33,2025-01-08 03:30:00,NG,mobile,4,0
2059,4076,103.72,2025-01-08 03:35:00,NG,mobile,1,0
2060,2246,66.21,2025-01-08 03:40:00,US,mobile,2,0
2061,1141,34.23,2025-01-08 03:45:00,FR,tablet,1,0
2062,2103,62.76,2025-01-08 03:50:00,IN,desktop,3,0
2063,4400,67.4,2025-01-08 03:55:00,DE,desktop,4,0
2064,2737,80.7,2025-01-08 04:00:00,IN,desktop,2,0
2065,1283,65.97,2025-01-08 04:05:00,IN,tablet,4,0
2066,3672,80.9,2025-01-08 04:10:00,IN,tablet,1,0
2067,3581,85.91,2025-01-08 04:15:00,UK,tablet,3,0
2068,4560,99.34,2025-01-08 04:20:00,NG,desktop,3,0
2069,1714,89.18,2025-01-08 04:25:00,DE,tablet,1,0
2070,1700,65.35,2025-01-08 04:30:00,BR,tablet,1,0
2071,4999,92.6,2025-01-08 04:35:00,NG,mobile,1,0
2072,3862,44.47,2025-01-08 04:40:00,UK,mobile,2,0
2073,1995,85.92,2025-01-08 04:45:00,US,desktop,1,0
2074,2083,100.91,2025-01-08 04:50:00,BR,mobile,3,0
2075,4580,258.38,2025-01-08 04:55:00,BR,mobile,9,1
2076,4122,546.42,2025-01-08 05:00:00,NG,desktop,9,1
2077,2616,93.09,2025-01-08 05:05:00,US,mobile,4,0
2078,2816,85.71,2025-01-08 05:10:00,DE,mobile,1,0
2079,2282,93.48,2025-01-08 05:15:00,BR,tablet,2,0
2080,3225,79.2,2025-01-08 05:20:00,DE,mobile,4,0
2081,3489,64.58,2025-01-08 05:25:00,NG,tablet,2,0
2082,2132,93.61,2025-01-08 05:30:00,NG,mobile,2,0
2083,4402,50.53,2025-01-08 05:35:00,US,mobile,4,0
2084,4900,131.7,2025-01-08 05:40:00,US,desktop,1,0
2085,1438,94.97,2025-01-08 05:45:00,BR,desktop,3,0
2086,3922,51.12,2025-01-08 05:50:00,US,mobile,3,0
2087,2145,73.8,2025-01-08 05:55:00,IN,desktop,3,0
2088,3557,85.39,2025-01-08 06:00:00,BR,mobile,1,0
2089,2079,94.62,2025-01-08 06:05:00,BR,mobile,3,0
2090,4651,101.44,2025-01-08 06:10:00,DE,tablet,4,0
2091,2156,18.5,2025-01-08 06:15:00,US,tablet,2,0
2092,3809,92.1,2025-01-08 06:20:00,IN,desktop,1,0
2093,4402,92.83,2025-01-08 06:25:00,US,tablet,1,0
2094,3902,38.85,2025-01-08 06:30:00,US,desktop,1,0
2095,2195,58.72,2025-01-08 06:35:00,IN,desktop,3,0
2096,4418,47.92,2025-01-08 06:40:00,DE,desktop,2,0
2097,1267,26.39,2025-01-08 06:45:00,FR,mobile,4,0
2098,3114,63.33,2025-01-08 06:50:00,DE,tablet,3,0
2099,2548,86.13,2025-01-08 06:55:00,UK,mobile,2,0
2100,2380,68.69,2025-01-08 07:00:00,DE,mobile,4,0
2101,2231,69.51,2025-01-08 07:05:00,US,mobile,4,0
2102,4526,77.2,2025-01-08 07:10:00,NG,desktop,4,0
2103,1090,64.12,2025-01-08 07:15:00,FR,mobile,4,0
2104,3540,84.59,2025-01-08 07:20:00,DE,tablet,2,0
2105,3466,110.54,2025-01-08 07:25:00,IN,tablet,4,0
2106,3882,132.65,2025-01-08 07:30:00,FR,desktop,1,0
2107,3048,80.55,2025-01-08 07:35:00,BR,mobile,3,0
2108,2067,90.61,2025-01-08 07:40:00,DE,mobile,4,0
2109,4182,72.32,2025-01-08 07:45:00,UK,tablet,4,0
2110,1352,86.76,2025-01-08 07:50:00,BR,desktop,1,0
2111,3133,100.78,2025-01-08 07:55:00,US,desktop,4,0
2112,1745,123.93,2025-01-08 08:00:00,DE,desktop,2,0
2113,1006,63.15,2025-01-08 08:05:00,BR,desktop,2,0
2114,3312,58.01,2025-01-08 08:10:00,FR,tablet,4,0
2115,2673,134.54,2025-01-08 08:15:00,US,mobile,2,0
2116,2240,71.04,2025-01-08 08:20:00,NG,mobile,1,0
2117,4454,407.66,2025-01-08 08:25:00,NG,desktop,6,1
2118,4205,68.1,2025-01-08 08:30:00,BR,tablet,1,0
2119,2062,72.03,2025-01-08 08:35:00,UK,desktop,3,0
2120,3485,5.3,2025-01-08 08:40:00,FR,tablet,3,0
2121,2692,80.61,2025-01-08 08:45:00,FR,tablet,4,0
2122,2302,28.34,2025-01-08 08:50:00,IN,mobile,2,0
2123,3691,90.87,2025-01-08 08:55:00,US,desktop,4,0
2124,3182,90.14,2025-01-08 09:00:00,IN,desktop,3,0
2125,2108,72.49,2025-01-08 09:05:00,UK,desktop,3,0
2126,1633,96.14,2025-01-08 09:10:00,DE,desktop,4,0
2127,3999,104.92,2025-01-08 09:15:00,DE,tablet,4,0
2128,4521,46.41,2025-01-08 09:20:00,NG,mobile,3,0
2129,3983,57.83,2025-01-08 09:25:00,BR,desktop,1,0
2130,1552,88.13,2025-01-08 09:30:00,UK,mobile,3,0
2131,1192,89.06,2025-01-08 09:35:00,FR,desktop,2,0
2132,1226,70.69,2025-01-08 09:40:00,DE,mobile,3,0
2133,4082,222.23,2025-01-08 09:45:00,NG,mobile,6,1
2134,4721,82.2,2025-01-08 09:50:00,US,desktop,3,0
2135,4133,69.91,2025-01-08 09:55:00,BR,tablet,2,0
2136,2631,58.11,2025-01-08 10:00:00,DE,tablet,1,0
2137,4128,90.84,2025-01-08 10:05:00,BR,tablet,1,0
2138,3439,93.31,2025-01-08 10:10:00,IN,desktop,3,0
2139,4527,45.44,2025-01-08 10:15:00,NG,desktop,1,0
2140,4623,93.52,2025-01-08 10:20:00,IN,mobile,2,0
2141,4281,23.91,2025-01-08 10:25:00,BR,mobile,1,0
2142,1795,70.17,2025-01-08 10:30:00,UK,tablet,4,0
2143,1913,69.85,2025-01-08 10:35:00,NG,desktop,3,0
2144,4023,91.67,2025-01-08 10:40:00,BR,desktop,1,0
2145,4666,87.54,2025-01-08 10:45:00,DE,tablet,2,0
2146,1786,54.79,2025-01-08 10:50:00,DE,desktop,1,0
2147,2394,73.26,2025-01-08 10:55:00,UK,desktop,1,0
2148,1134,111.46,2025-01-08 11:00:00,FR,desktop,2,0
2149,2785,129.66,2025-01-08 11:05:00,UK,desktop,2,0
2150,2602,68.79,2025-01-08 11:10:00,US,tablet,4,0
2151,3816,64.78,2025-01-08 11:15:00,DE,mobile,2,0
2152,2026,75.82,2025-01-08 11:20:00,IN,mobile,2,0
2153,2281,102.19,2025-01-08 11:25:00,DE,mobile,3,0
2154,1352,82.5,2025-01-08 11:30:00,NG,mobile,2,0
2155,2319,64.4,2025-01-08 11:35:00,BR,desktop,3,0
2156,2101,82.18,2025-01-08 11:40:00,FR,tablet,2,0
2157,3860,67.66,2025-01-08 11:45:00,FR,mobile,1,0
2158,2297,59.7,2025-01-08 11:50:00,BR,tablet,4,0
2159,1557,110.14,2025-01-08 11:55:00,US,desktop,2,0
2160,1443,28.06,2025-01-08 12:00:00,FR,tablet,3,0
2161,1660,578.37,2025-01-08 12:05:00,BR,mobile,7,1
2162,4316,152.87,2025-01-08 12:10:00,DE,tablet,4,0
2163,1817,119.01,2025-01-08 12:15:00,DE,mobile,3,0
2164,2353,81.19,2025-01-08 12:20:00,BR,desktop,3,0
2165,1135,46.84,2025-01-08 12:25:00,US,tablet,4,0
2166,3916,74.49,2025-01-08 12:30:00,DE,tablet,3,0
2167,2816,54.96,2025-01-08 12:35:00,NG,tablet,1,0
2168,3254,59.0,2025-01-08 12:40:00,FR,desktop,4,0
2169,3091,47.98,2025-01-08 12:45:00,BR,desktop,1,0
2170,3503,36.74,2025-01-08 12:50:00,FR,tablet,3,0
2171,4914,105.72,2025-01-08 12:55:00,UK,mobile,4,0
2172,1436,116.39,2025-01-08 13:00:00,BR,mobile,4,0
2173,2296,42.45,2025-01-08 13:05:00,UK,mobile,4,0
2174,3404,104.14,2025-01-08 13:10:00,DE,mobile,3,0
2175,3511,107.48,2025-01-08 13:15:00,IN,tablet,4,0
2176,1734,95.05,2025-01-08 13:20:00,DE,tablet,1,0
2177,4033,135.29,2025-01-08 13:25:00,BR,tablet,2,0
2178,3413,59.93,2025-01-08 13:30:00,BR,desktop,3,0
2179,1206,51.27,2025-01-08 13:35:00,BR,mobile,4,0
2180,2296,130.57,2025-01-08 13:40:00,BR,desktop,3,0
2181,3117,90.25,2025-01-08 13:45:00,NG,desktop,4,0
2182,4142,50.31,2025-01-08 13:50:00,UK,mobile,2,0
2183,1382,72.68,2025-01-08 13:55:00,IN,tablet,1,0
2184,2365,89.41,2025-01-08 14:00:00,UK,mobile,3,0
2185,3545,116.32,2025-01-08 14:05:00,DE,desktop,3,0
2186,3735,61.3,2025-01-08 14:10:00,UK,mobile,2,0
2187,2967,102.35,2025-01-08 14:15:00,FR,tablet,1,0
2188,4069,41.19,2025-01-08 14:20:00,IN,desktop,3,0
2189,4717,42.98,2025-01-08 14:25:00,DE,mobile,4,0
2190,4750,105.87,2025-01-08 14:30:00,US,tablet,3,0
2191,4840,90.22,2025-01-08 14:35:00,BR,desktop,1,0
2192,4871,84.3,2025-01-08 14:40:00,IN,tablet,2,0
2193,1516,46.14,2025-01-08 14:45:00,UK,desktop,2,0
2194,4066,83.86,2025-01-08 14:50:00,IN,tablet,3,0
2195,1381,68.79,2025-01-08 14:55:00,FR,desktop,1,0
2196,1995,87.38,2025-01-08 15:00:00,IN,desktop,4,0
2197,4104,8.59,2025-01-08 15:05:00,NG,desktop,3,0
2198,2381,66.1,2025-01-08 15:10:00,NG,desktop,3,0
2199,4050,48.96,2025-01-08 15:15:00,US,tablet,1,0
2200,3601,147.97,2025-01-08 15:20:00,BR,mobile,3,0
2201,4438,83.49,2025-01-08 15:25:00,FR,tablet,1,0
2202,3030,69.0,2025-01-08 15:30:00,NG,tablet,2,0
2203,3555,124.93,2025-01-08 15:35:00,IN,tablet,2,0
2204,4978,126.19,2025-01-08 15:40:00,IN,mobile,4,0
2205,1989,113.18,2025-01-08 15:45:00,IN,mobile,4,0
2206,3350,76.37,2025-01-08 15:50:00,IN,desktop,3,0
2207,4338,81.1,2025-01-08 15:55:00,UK,tablet,3,0
2208,2069,60.25,2025-01-08 16:00:00,UK,mobile,1,0
2209,1362,68.23,2025-01-08 16:05:00,IN,mobile,4,0
2210,1216,96.67,2025-01-08 16:10:00,IN,tablet,4,0
2211,4240,674.63,2025-01-08 16:15:00,BR,tablet,7,1
2212,4558,99.9,2025-01-08 16:20:00,FR,tablet,2,0
2213,1587,58.27,2025-01-08 16:25:00,DE,mobile,2,0
2214,3992,107.01,2025-01-08 16:30:00,US,mobile,4,0
2215,1352,93.54,2025-01-08 16:35:00,US,mobile,3,0
2216,4282,107.05,2025-01-08 16:40:00,IN,mobile,2,0
2217,3649,130.65,2025-01-08 16:45:00,DE,mobile,1,0
2218,2474,102.07,2025-01-08 16:50:00,BR,desktop,2,0
2219,4685,133.45,2025-01-08 16:55:00,BR,mobile,4,0
2220,4113,107.54,2025-01-08 17:00:00,FR,mobile,1,0
2221,2250,57.02,2025-01-08 17:05:00,US,desktop,2,0
2222,1894,48.5,2025-01-08 17:10:00,IN,desktop,1,0
2223,3323,102.72,2025-01-08 17:15:00,DE,mobile,4,0
2224,2397,55.75,2025-01-08 17:20:00,FR,mobile,1,0
2225,1494,101.3,2025-01-08 17:25:00,UK,desktop,2,0
2226,2309,88.51,2025-01-08 17:30:00,FR,tablet,4,0
2227,1221,50.36,2025-01-08 17:35:00,UK,tablet,2,0
2228,3261,71.41,2025-01-08 17:40:00,US,tablet,2,0
2229,1806,16.55,2025-01-08 17:45:00,NG,mobile,4,0
2230,3962,67.46,2025-01-08 17:50:00,NG,mobile,1,0
2231,1609,19.23,2025-01-08 17:55:00,DE,mobile,2,0
2232,3015,74.43,2025-01-08 18:00:00,FR,desktop,4,0
2233,3104,70.35,2025-01-08 18:05:00,FR,desktop,3,0
2234,1044,47.87,2025-01-08 18:10:00,UK,desktop,4,0
2235,4554,137.34,2025-01-08 18:15:00,DE,tablet,4,0
